coin,short_venue,long_venue,iv_short,iv_long,overlap_days,apr_90d,apr_30d,apr_14d,pos_day_frac,persist_3bps,persist_10bps,persist_25bps,cond1_pos,cond7_pos,n_episodes,med_ep_days,max_ep_days,med_ep_slope_apr_day,trend_apr_pts_day,trend7_apr_pts_day,max_dd_notional,daily_std,live_gross_apr,cost_roundtrip,net_apr_14d_hold,net_apr_30d_hold,net_apr_ep_hold,flag
DOS,bitget,okx,4.0,4.0,21.708333,0.038273,0.036124,0.028987,0.565217,0.130435,0.086957,0.0,0.615385,0.384615,5,2,6,-0.012469,-0.005306,-0.011581,0.002352,0.000424,0.05475,0.0022,-0.019084,0.011506,-0.363227,GEN
DOS,bybit,okx,4.0,4.0,20.208333,-0.041505,-0.03994,-0.005551,0.428571,0.142857,0.0,0.0,0.555556,0.222222,4,2,5,-0.003031,0.008272,0.009757,0.003172,0.000443,0.05475,0.0021,-0.096255,-0.067055,-0.424755,GEN
DOT,aster,binance,8.0,8.0,89.708333,0.010537,0.005242,0.002967,0.901099,0.0,0.0,0.0,0.95122,0.804878,4,21,38,-0.000251,-0.000144,-0.000136,1e-06,2.5e-05,0.049078,0.0018,-0.036392,-0.011363,-0.020749,GEN
DOT,bitget,aster,8.0,8.0,89.708333,-0.003158,0.002605,0.00272,0.21978,0.0,0.0,0.0,0.65,0.25,7,3,6,0.002758,0.000151,0.000138,0.000993,2.2e-05,0.305505,0.002,-0.055301,-0.027492,-0.246492,GEN
DOT,bybit,aster,8.0,8.0,89.708333,-0.009139,-0.004105,0.000169,0.065934,0.0,0.0,0.0,0.166667,0.0,5,1,2,0.0,0.000155,0.000136,0.002286,2.6e-05,0.295935,0.0019,-0.058675,-0.032256,,GEN
DOT,dydx,aster,1.0,8.0,41.583333,-0.011634,-0.010499,-0.009818,0.023256,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.000132,3.9e-05,0.001325,1.3e-05,0.196005,0.0018,-0.058562,-0.033534,,GEN
DOT,hl,aster,1.0,8.0,89.708333,-0.006011,-0.022576,-0.031731,0.527473,0.0,0.0,0.0,0.6875,0.520833,15,2,7,0.00336,0.000166,0.000421,0.00429,0.000245,0.305505,0.0017,-0.050332,-0.026694,-0.316261,GEN
DOT,bitget,binance,8.0,8.0,89.708333,0.007378,0.007847,0.005686,0.791209,0.0,0.0,0.0,0.833333,0.680556,12,5,18,0.001091,7e-06,2e-06,0.000101,2.5e-05,0.354583,0.0022,-0.049979,-0.019388,-0.153222,GEN
DOT,bybit,binance,8.0,8.0,89.708333,0.001398,0.001137,0.003135,0.527473,0.0,0.0,0.0,0.583333,0.5,20,2,7,0.001067,1.1e-05,-0.0,0.000104,1.8e-05,0.345013,0.0021,-0.053352,-0.024152,-0.381852,GEN
DOT,dydx,binance,1.0,8.0,41.583333,-0.004182,-0.005257,-0.006851,0.27907,0.0,0.0,0.0,0.583333,0.0,5,2,3,0.004449,-0.000107,-0.000188,0.000544,2.1e-05,0.245083,0.002,-0.056324,-0.028515,-0.369182,GEN
DOT,hl,binance,1.0,8.0,89.708333,0.004526,-0.017334,-0.028765,0.582418,0.010989,0.0,0.0,0.735849,0.54717,14,4,7,0.003963,2.1e-05,0.000285,0.003653,0.000239,0.354583,0.0019,-0.04501,-0.018591,-0.168849,GEN
DOT,bitget,bybit,8.0,8.0,89.708333,0.005981,0.00671,0.002551,0.681319,0.0,0.0,0.0,0.758065,0.564516,15,3,13,0.000904,-5e-06,2e-06,8.4e-05,2.3e-05,0.00957,0.0023,-0.053984,-0.022003,-0.273853,GEN
DOT,bitget,dydx,8.0,1.0,41.583333,0.01205,0.013104,0.012537,0.930233,0.0,0.0,0.0,0.925,0.8,3,6,31,-7.4e-05,0.000103,0.000161,3.1e-05,1.2e-05,0.1095,0.0022,-0.045307,-0.014716,-0.121783,GEN
DOT,bitget,hl,8.0,1.0,89.708333,0.002852,0.025181,0.034451,0.428571,0.153846,0.0,0.0,0.615385,0.333333,15,2,6,-0.003868,-1.5e-05,-0.000283,0.005521,0.000243,0.0,0.0021,-0.051898,-0.022698,-0.380398,GEN
DOT,bybit,dydx,8.0,1.0,41.583333,0.006081,0.006394,0.009986,0.767442,0.0,0.0,0.0,0.727273,0.666667,9,3,9,-0.000608,9.7e-05,0.000112,6.6e-05,2.2e-05,0.09993,0.0021,-0.048669,-0.019469,-0.249419,GEN
DOT,hl,bybit,1.0,8.0,89.708333,0.003128,-0.018471,-0.0319,0.593407,0.0,0.0,0.0,0.759259,0.555556,13,4,7,0.007359,1e-05,0.000285,0.003663,0.000239,0.00957,0.002,-0.049015,-0.021205,-0.179372,GEN
DOT,hl,dydx,1.0,1.0,41.666667,0.002493,-0.011865,-0.021459,0.581395,0.046512,0.0,0.0,0.68,0.4,8,3,7,0.000809,-0.00193,-0.001457,0.002418,0.00025,0.1095,0.0019,-0.047043,-0.020624,-0.228674,GEN
DRAM,aster,binance,8.0,8.0,89.708333,-0.001927,-0.002879,-0.004237,0.252747,0.0,0.0,0.0,0.434783,0.217391,13,2,4,0.003132,-2.5e-05,-1.9e-05,0.00064,2.8e-05,0.0,0.0018,-0.048855,-0.023827,-0.330427,E2
DRAM,aster,bitget,8.0,8.0,89.708333,0.003579,-0.003747,-0.011518,0.406593,0.010989,0.0,0.0,0.621622,0.486486,14,2,12,0.000711,-0.000352,-0.000307,0.000576,7.2e-05,0.0,0.002,-0.048564,-0.020755,-0.361421,E2
DRAM,aster,bybit,8.0,8.0,89.708333,-0.000202,0.001456,-0.000617,0.395604,0.0,0.0,0.0,0.527778,0.305556,17,2,10,-0.009949,1e-05,2.7e-05,0.000738,4e-05,0.0,0.0019,-0.049738,-0.023319,-0.346952,E2
DRAM,binance,bitget,8.0,8.0,89.708333,0.005505,-0.000868,-0.007281,0.483516,0.0,0.0,0.0,0.545455,0.522727,20,2,6,0.000499,-0.000326,-0.000288,0.000303,6.6e-05,0.0,0.0022,-0.051852,-0.021261,-0.395995,E2
DRAM,binance,bybit,8.0,8.0,89.708333,0.001725,0.004334,0.003619,0.483516,0.0,0.0,0.0,0.590909,0.454545,18,2,8,-8.9e-05,3.6e-05,4.6e-05,0.000454,3.4e-05,0.0,0.0021,-0.053025,-0.023825,-0.381525,E2
DRAM,bitget,bybit,8.0,8.0,89.708333,-0.003781,0.005202,0.010901,0.384615,0.0,0.0,0.0,0.514286,0.457143,17,2,5,-0.000672,0.000362,0.000335,0.001588,6.3e-05,0.0,0.0023,-0.063745,-0.031764,-0.423531,E2
ENA,aster,binance,4.0,4.0,89.875,0.012811,0.005081,0.010295,0.791209,0.0,0.0,0.0,0.861111,0.722222,10,4,37,-0.000207,-0.000236,-0.000249,9.9e-05,3.8e-05,0.003986,0.0018,-0.034117,-0.009089,-0.151439,GEN
ENA,aster,bitget,4.0,4.0,89.875,0.003819,-0.003522,0.0038,0.516484,0.0,0.0,0.0,0.744681,0.574468,12,2,23,-0.00058,-0.000291,-0.000292,0.000673,5.2e-05,0.0,0.002,-0.048324,-0.020514,-0.361181,GEN
ENA,aster,bybit,4.0,4.0,89.875,0.013219,0.006267,0.012136,0.813187,0.0,0.0,0.0,0.837838,0.77027,12,4,30,-0.001106,-0.000218,-0.000218,0.000136,4.3e-05,0.0,0.0019,-0.036317,-0.009898,-0.160156,GEN
ENA,dydx,aster,1.0,4.0,41.583333,0.035866,0.039654,0.094583,0.348837,0.139535,0.046512,0.0,0.6,0.133333,6,1,9,-0.04455,0.00193,0.00146,0.00102,0.000317,0.090103,0.0018,-0.011062,0.013966,,GEN
ENA,aster,hl,4.0,1.0,89.875,-0.0817,-0.125239,-0.187318,0.043956,0.010989,0.0,0.0,0.0,0.0,4,1,1,0.0,-0.001341,-0.001462,0.020117,0.000291,0.0,0.0017,-0.126022,-0.102384,,GEN
ENA,aster,okx,4.0,4.0,89.875,0.010389,0.001501,0.014006,0.67033,0.0,0.0,0.0,0.836066,0.655738,10,5,24,-0.002343,-0.000212,-0.000223,0.000437,5.2e-05,0.05475,0.0018,-0.03654,-0.011511,-0.121011,GEN
ENA,bitget,binance,4.0,4.0,89.875,0.008992,0.008603,0.006494,0.56044,0.0,0.0,0.0,0.666667,0.411765,17,2,8,-5.6e-05,5.6e-05,4.3e-05,0.000319,5.7e-05,0.003986,0.0022,-0.048365,-0.017774,-0.392508,GEN
ENA,bybit,binance,4.0,4.0,89.875,-0.000408,-0.001187,-0.001841,0.483516,0.0,0.0,0.0,0.636364,0.363636,16,2,9,0.001726,-1.7e-05,-3.1e-05,0.000392,3.7e-05,0.003986,0.0021,-0.055158,-0.025958,-0.383658,GEN
ENA,dydx,binance,1.0,4.0,41.583333,0.042059,0.044735,0.104878,0.395349,0.139535,0.046512,0.0,0.588235,0.176471,7,1,9,-0.042862,0.00211,0.001594,0.000734,0.000315,0.094089,0.002,-0.010084,0.017725,,GEN
ENA,hl,binance,1.0,4.0,89.875,0.094512,0.13032,0.197613,0.967033,0.142857,0.032967,0.0,0.954545,0.886364,4,18,46,0.000111,0.001105,0.001213,0.000405,0.000291,0.003986,0.0019,0.044976,0.071395,0.055984,GEN
ENA,binance,okx,4.0,4.0,89.875,-0.002423,-0.003579,0.003712,0.351648,0.0,0.0,0.0,0.4375,0.3125,18,1,5,0.000809,2.4e-05,2.6e-05,0.000762,3.4e-05,0.050764,0.002,-0.054566,-0.026756,,GEN
ENA,bitget,bybit,4.0,4.0,89.875,0.0094,0.00979,0.008335,0.67033,0.0,0.0,0.0,0.737705,0.57377,16,4,8,0.002076,7.3e-05,7.4e-05,0.00016,4.8e-05,0.0,0.0023,-0.050564,-0.018583,-0.200475,GEN
ENA,dydx,bitget,1.0,4.0,41.583333,0.033407,0.036132,0.098384,0.372093,0.139535,0.046512,0.0,0.625,0.25,6,1,9,-0.045242,0.001895,0.001346,0.001457,0.000328,0.090103,0.0022,-0.02395,0.006641,,GEN
ENA,bitget,hl,4.0,1.0,89.875,-0.085519,-0.121717,-0.191119,0.032967,0.010989,0.0,0.0,0.0,0.0,3,1,1,0.0,-0.00105,-0.00117,0.021058,0.000302,0.0,0.0021,-0.140269,-0.111069,,GEN
ENA,bitget,okx,4.0,4.0,89.875,0.00657,0.005024,0.010206,0.483516,0.0,0.0,0.0,0.613636,0.340909,17,1,7,-0.001535,7.9e-05,6.9e-05,0.000328,6e-05,0.05475,0.0022,-0.050788,-0.020197,,GEN
ENA,dydx,bybit,1.0,4.0,41.583333,0.043185,0.045922,0.106719,0.418605,0.139535,0.046512,0.0,0.611111,0.277778,7,1,9,-0.043634,0.001997,0.001471,0.000797,0.000327,0.090103,0.0021,-0.011565,0.017635,,GEN
ENA,bybit,hl,4.0,1.0,89.875,-0.094919,-0.131506,-0.199454,0.032967,0.010989,0.0,0.0,0.0,0.0,3,1,1,0.0,-0.001123,-0.001244,0.023372,0.000298,0.0,0.002,-0.147062,-0.119253,,GEN
ENA,bybit,okx,4.0,4.0,89.875,-0.00283,-0.004766,0.001871,0.362637,0.0,0.0,0.0,0.484848,0.151515,17,1,5,0.001483,6e-06,-5e-06,0.000984,4.5e-05,0.05475,0.0021,-0.05758,-0.02838,,GEN
ENA,dydx,hl,1.0,1.0,41.666667,-0.072984,-0.085206,-0.091924,0.186047,0.093023,0.023256,0.0,0.375,0.125,5,1,3,-0.151316,-0.000802,-0.002261,0.011012,0.000533,0.090103,0.0019,-0.12252,-0.096101,,GEN
ENA,dydx,okx,1.0,4.0,41.583333,0.039459,0.041156,0.10859,0.372093,0.139535,0.046512,0.0,0.625,0.25,6,2,9,-0.043319,0.002212,0.001632,0.001072,0.00032,0.144853,0.002,-0.012684,0.015126,-0.325541,GEN
ENA,hl,okx,1.0,4.0,89.916667,0.092097,0.12674,0.201325,0.967033,0.131868,0.032967,0.0,0.954545,0.886364,4,18,46,0.001147,0.001125,0.001231,0.000426,0.000299,0.05475,0.0019,0.042561,0.06898,0.053569,GEN
ENS,aster,binance,1.0,8.0,89.708333,0.024718,0.039496,0.070281,0.758242,0.043956,0.0,0.0,0.753623,0.652174,17,3,11,-0.001811,0.000201,9.2e-05,0.001515,0.000162,0.0,0.0018,-0.022211,0.002818,-0.194282,E1
ENS,aster,bitget,1.0,8.0,89.708333,0.018211,0.036503,0.06969,0.67033,0.021978,0.0,0.0,0.655738,0.540984,21,2,11,0.001866,0.000341,0.000222,0.001998,0.000171,0.0,0.002,-0.033932,-0.006123,-0.346789,E1
ENS,aster,bybit,1.0,8.0,89.708333,0.021265,0.038706,0.071133,0.725275,0.010989,0.0,0.0,0.727273,0.606061,18,3,11,0.000349,0.000311,0.000196,0.001791,0.000164,0.0,0.0019,-0.028271,-0.001852,-0.209902,E1
ENS,aster,hl,1.0,1.0,90.0,-0.079963,-0.067948,-0.051588,0.010989,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.000237,9e-06,0.019717,0.000174,0.0,0.0017,-0.124284,-0.100646,,E1
ENS,binance,bitget,8.0,8.0,89.708333,-0.006507,-0.002993,-0.000591,0.087912,0.0,0.0,0.0,0.25,0.0,6,1,2,0.0,0.00014,0.00013,0.0016,2.4e-05,0.0,0.0022,-0.063864,-0.033274,,GEN
ENS,binance,bybit,8.0,8.0,89.708333,-0.003453,-0.000791,0.000851,0.230769,0.0,0.0,0.0,0.190476,0.285714,17,1,3,-0.000851,0.000111,0.000104,0.000928,2.1e-05,0.0,0.0021,-0.058203,-0.029003,,GEN
ENS,binance,hl,8.0,1.0,89.708333,-0.104941,-0.107444,-0.12187,0.010989,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,3.6e-05,-8.2e-05,0.025792,9.7e-05,0.0,0.0019,-0.154477,-0.128058,,GEN
ENS,bitget,bybit,8.0,8.0,89.708333,0.003054,0.002203,0.001442,0.56044,0.0,0.0,0.0,0.686275,0.470588,16,3,9,0.001178,-3e-05,-2.6e-05,9.4e-05,2e-05,0.0,0.0023,-0.05691,-0.024929,-0.276779,GEN
ENS,bitget,hl,8.0,1.0,89.708333,-0.098434,-0.104451,-0.121279,0.010989,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,-0.000104,-0.000212,0.024193,9.6e-05,0.0,0.0021,-0.153184,-0.123984,,GEN
ENS,bybit,hl,8.0,1.0,89.708333,-0.101488,-0.106654,-0.122721,0.010989,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,-7.4e-05,-0.000186,0.024943,9.6e-05,0.0,0.002,-0.153631,-0.125821,,GEN
ENSO,aster,binance,1.0,4.0,89.875,0.053471,0.056042,0.07832,0.879121,0.0,0.0,0.0,0.9375,0.8125,5,9,49,-0.000464,0.000568,0.000542,0.001506,0.000175,0.196049,0.0018,0.006543,0.031571,-0.019529,E1
ENSO,aster,bitget,1.0,4.0,89.875,0.0586,0.059334,0.077856,0.89011,0.032967,0.0,0.0,0.938272,0.814815,5,9,49,-0.000637,0.00058,0.000579,0.001634,0.000188,0.0,0.002,0.006457,0.034266,-0.022511,E1
ENSO,aster,bybit,1.0,4.0,89.875,0.058871,0.065383,0.081339,0.879121,0.065934,0.0,0.0,0.9375,0.8125,5,9,49,-0.000194,0.000641,0.000632,0.001438,0.000181,0.0,0.0019,0.009336,0.035755,-0.018184,E1
ENSO,bitget,binance,4.0,4.0,89.875,-0.005128,-0.003292,0.000464,0.21978,0.0,0.0,0.0,0.35,0.2,13,1,3,0.004455,-1.2e-05,-3.7e-05,0.001336,4.3e-05,0.196049,0.0022,-0.062486,-0.031895,,GEN
ENSO,bybit,binance,4.0,4.0,89.875,-0.0054,-0.009341,-0.003019,0.263736,0.0,0.0,0.0,0.333333,0.125,16,1,4,0.018646,-7.2e-05,-9e-05,0.001409,5.9e-05,0.196049,0.0021,-0.06015,-0.03095,,GEN
ENSO,bitget,bybit,4.0,4.0,89.875,0.000272,0.006049,0.003483,0.32967,0.010989,0.0,0.0,0.5,0.266667,15,2,5,0.0001,6.1e-05,5.3e-05,0.000955,6.2e-05,0.0,0.0023,-0.059693,-0.027712,-0.419478,GEN
ETC,aster,binance,8.0,8.0,89.708333,0.005887,0.000586,-0.002205,0.78022,0.0,0.0,0.0,0.859155,0.802817,10,6,22,-7.1e-05,-0.000138,-0.000132,0.000119,2.2e-05,0.0,0.0018,-0.041041,-0.016013,-0.103613,GEN
ETC,aster,bitget,8.0,8.0,89.708333,0.002975,-0.00173,-0.001687,0.527473,0.0,0.0,0.0,0.666667,0.541667,16,2,8,0.000319,-0.00014,-0.000138,0.000207,2.2e-05,0.00657,0.002,-0.049168,-0.021358,-0.362025,GEN
ETC,aster,bybit,8.0,8.0,89.708333,0.007042,0.003105,0.002057,0.802198,0.0,0.0,0.0,0.849315,0.767123,11,4,30,0.000415,-0.000119,-0.000121,0.000132,2.2e-05,0.1367,0.0019,-0.042494,-0.016075,-0.166333,GEN
ETC,aster,dydx,8.0,1.0,41.583333,0.016033,0.012877,0.009693,0.976744,0.0,0.0,0.0,0.952381,0.809524,2,30,30,-0.000242,-0.000353,-0.000311,9.5e-05,3.4e-05,0.1095,0.0018,-0.030896,-0.005867,-0.005867,GEN
ETC,aster,hl,8.0,1.0,89.708333,0.019381,0.02727,-0.008203,0.362637,0.21978,0.032967,0.0,0.606061,0.30303,13,2,8,0.010014,4.3e-05,-0.000221,0.004335,0.000383,0.190408,0.0017,-0.024941,-0.001303,-0.290869,GEN
ETC,binance,bitget,8.0,8.0,89.708333,-0.002912,-0.002316,0.000518,0.21978,0.0,0.0,0.0,0.35,0.1,13,1,3,0.004188,-2e-06,-7e-06,0.000758,2e-05,0.00657,0.0022,-0.060269,-0.029679,,GEN
ETC,binance,bybit,8.0,8.0,89.708333,0.001154,0.002519,0.004262,0.549451,0.0,0.0,0.0,0.66,0.5,17,2,10,2.7e-05,1.9e-05,1.1e-05,0.000141,1.3e-05,0.1367,0.0021,-0.053596,-0.024396,-0.382096,GEN
ETC,binance,dydx,8.0,1.0,41.583333,0.013227,0.012291,0.011898,0.953488,0.0,0.0,0.0,0.926829,0.780488,3,17,21,-0.000172,-6.6e-05,-9e-06,6.1e-05,2.2e-05,0.1095,0.002,-0.038916,-0.011106,-0.029714,GEN
ETC,binance,hl,8.0,1.0,89.708333,0.013493,0.026684,-0.005997,0.340659,0.21978,0.032967,0.0,0.612903,0.258065,12,2,8,0.011616,0.000181,-8.9e-05,0.004926,0.000376,0.190408,0.0019,-0.036042,-0.009623,-0.333257,GEN
ETC,bitget,bybit,8.0,8.0,89.708333,0.004066,0.004836,0.003744,0.714286,0.0,0.0,0.0,0.707692,0.661538,19,3,10,0.000288,2e-05,1.7e-05,0.000131,2e-05,0.13013,0.0023,-0.055898,-0.023917,-0.275767,GEN
ETC,bitget,dydx,8.0,1.0,41.583333,0.016075,0.014608,0.01138,0.930233,0.0,0.0,0.0,0.9,0.775,4,12,19,-5e-06,-0.000191,-0.000107,3.5e-05,3.1e-05,0.10293,0.0022,-0.041282,-0.010692,-0.050842,GEN
ETC,bitget,hl,8.0,1.0,89.708333,0.016405,0.029001,-0.006515,0.351648,0.230769,0.032967,0.0,0.59375,0.28125,13,2,8,0.009563,0.000183,-8.2e-05,0.004563,0.000377,0.183838,0.0021,-0.038345,-0.009145,-0.366845,GEN
ETC,dydx,bybit,1.0,8.0,41.583333,-0.012006,-0.009772,-0.007636,0.116279,0.0,0.0,0.0,0.0,0.2,5,1,1,0.0,0.000266,0.000201,0.001368,2.8e-05,0.0272,0.0021,-0.066756,-0.037556,,GEN
ETC,bybit,hl,8.0,1.0,89.708333,0.012339,0.024165,-0.010259,0.340659,0.208791,0.032967,0.0,0.612903,0.258065,12,2,8,0.01148,0.000162,-9.9e-05,0.005038,0.000376,0.053708,0.002,-0.039804,-0.011994,-0.352661,GEN
ETC,dydx,hl,1.0,1.0,41.666667,0.030412,0.014432,-0.017811,0.348837,0.27907,0.046512,0.0,0.666667,0.133333,5,2,6,0.09708,-0.002156,-0.002754,0.002991,0.000452,0.080908,0.0019,-0.019123,0.007296,-0.316338,GEN
ETH,aster,binance,8.0,8.0,89.708333,0.001101,0.00023,-0.002275,0.538462,0.0,0.0,0.0,0.877551,0.653061,6,5,27,0.000186,-0.000153,-0.00015,0.000992,4e-05,0.024824,0.0018,-0.045827,-0.020799,-0.130299,GEN
ETH,bitget,aster,8.0,8.0,89.708333,-0.000679,-0.000232,0.002295,0.450549,0.0,0.0,0.0,0.804878,0.512195,8,2,24,-0.001146,0.000151,0.000145,0.001062,4e-05,0.009746,0.002,-0.052821,-0.025012,-0.365679,GEN
ETH,aster,bybit,8.0,8.0,89.708333,0.001488,0.000959,-0.001231,0.582418,0.0,0.0,0.0,0.811321,0.622642,10,2,14,0.000287,-0.000141,-0.000141,0.000963,4e-05,0.037175,0.0019,-0.048048,-0.021629,-0.345262,GEN
ETH,aster,dydx,8.0,1.0,41.583333,0.059069,0.057064,0.049903,0.627907,0.325581,0.046512,0.0,0.777778,0.592593,6,5,10,0.006087,-0.000994,0.000243,0.001567,0.00037,0.004138,0.0018,0.01214,0.037169,-0.072331,GEN
ETH,hl,aster,1.0,8.0,89.708333,0.066217,0.079424,0.092097,0.846154,0.230769,0.0,0.0,0.922078,0.792208,6,10,38,-0.002066,0.000783,0.000829,0.001471,0.000159,0.009746,0.0017,0.021895,0.045533,0.004167,GEN
ETH,bitget,binance,8.0,8.0,89.708333,0.000423,-2e-06,1.9e-05,0.472527,0.0,0.0,0.0,0.627907,0.348837,16,2,10,-6.3e-05,-2e-06,-5e-06,0.000111,1.1e-05,0.034569,0.0022,-0.056934,-0.026344,-0.401077,GEN
ETH,binance,bybit,8.0,8.0,89.708333,0.000386,0.00073,0.001044,0.615385,0.0,0.0,0.0,0.589286,0.553571,23,2,7,5.9e-05,1.2e-05,9e-06,7.1e-05,8e-06,0.012352,0.0021,-0.054364,-0.025164,-0.382864,GEN
ETH,dydx,binance,1.0,8.0,41.583333,-0.058124,-0.056834,-0.052179,0.372093,0.069767,0.0,0.0,0.5625,0.25,7,2,4,0.000126,0.000835,-0.000325,0.00689,0.00037,0.020686,0.002,-0.110267,-0.082457,-0.423124,GEN
ETH,hl,binance,1.0,8.0,89.708333,0.067318,0.079654,0.089821,0.901099,0.021978,0.0,0.0,0.95122,0.804878,4,25,38,0.000466,0.000631,0.000679,0.001218,0.000138,0.034569,0.0019,0.017782,0.044201,0.039578,GEN
ETH,bitget,bybit,8.0,8.0,89.708333,0.000809,0.000727,0.001064,0.549451,0.0,0.0,0.0,0.62,0.44,19,2,6,-0.000564,1e-05,5e-06,6.9e-05,1.2e-05,0.046921,0.0023,-0.059155,-0.027174,-0.418941,GEN
ETH,bitget,dydx,8.0,1.0,41.583333,0.058637,0.056832,0.052198,0.627907,0.325581,0.046512,0.0,0.740741,0.62963,7,4,6,0.002783,-0.000843,0.000267,0.001617,0.000374,0.013883,0.0022,0.00128,0.031871,-0.142113,GEN
ETH,bitget,hl,8.0,1.0,89.708333,-0.066895,-0.079656,-0.089802,0.120879,0.010989,0.0,0.0,0.545455,0.0,5,1,7,0.007507,-0.000632,-0.000683,0.016452,0.000139,0.0,0.0021,-0.121645,-0.092445,,GEN
ETH,dydx,bybit,1.0,8.0,41.583333,-0.057531,-0.056105,-0.051135,0.348837,0.069767,0.0,0.0,0.533333,0.266667,7,2,4,0.000393,0.000858,-0.000295,0.006818,0.000367,0.033038,0.0021,-0.112281,-0.083081,-0.440781,GEN
ETH,hl,bybit,1.0,8.0,89.708333,0.067704,0.080383,0.090865,0.912088,0.032967,0.0,0.0,0.939759,0.819277,5,12,38,-0.001098,0.000643,0.000688,0.001201,0.000139,0.046921,0.002,0.015562,0.043371,0.006871,GEN
ETH,hl,dydx,1.0,1.0,41.666667,0.134873,0.136602,0.142244,0.883721,0.44186,0.046512,0.0,0.894737,0.684211,4,10,13,0.018187,-0.000111,0.001123,0.00126,0.000367,0.013883,0.0019,0.085337,0.111756,0.065523,GEN
ETHFI,aster,binance,1.0,4.0,89.875,-0.027871,-0.070914,-0.101531,0.648352,0.0,0.0,0.0,0.864407,0.610169,8,7,16,-0.00157,-0.002253,-0.002151,0.012369,0.00038,0.0,0.0018,-0.0748,-0.049771,-0.121728,E1
ETHFI,aster,bitget,1.0,4.0,89.875,-0.023165,-0.067668,-0.102307,0.648352,0.010989,0.0,0.0,0.864407,0.610169,8,7,16,-2.8e-05,-0.002302,-0.00218,0.011932,0.000385,0.0,0.002,-0.075308,-0.047499,-0.127451,E1
ETHFI,aster,bybit,1.0,4.0,89.875,-0.012411,-0.0612,-0.094193,0.659341,0.076923,0.0,0.0,0.883333,0.633333,7,6,24,-0.000909,-0.002423,-0.002314,0.011035,0.000386,0.157921,0.0019,-0.061947,-0.035528,-0.127994,E1
ETHFI,dydx,aster,1.0,1.0,41.666667,0.16396,0.160228,0.293961,0.744186,0.604651,0.162791,0.0,0.875,0.5625,4,10,16,0.006071,0.004001,0.003402,0.001737,0.000493,0.294516,0.0018,0.117031,0.14206,0.09826,GEN
ETHFI,aster,hl,1.0,1.0,90.0,-0.134613,-0.187388,-0.270451,0.010989,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,-0.002678,-0.002745,0.033192,0.000396,0.0,0.0017,-0.178935,-0.155297,,E1
ETHFI,binance,bitget,4.0,4.0,89.875,0.004706,0.003245,-0.000776,0.472527,0.0,0.0,0.0,0.651163,0.348837,15,2,8,0.002311,-5e-05,-2.9e-05,0.000145,3.6e-05,0.0,0.0022,-0.052651,-0.022061,-0.396794,GEN
ETHFI,binance,bybit,4.0,4.0,89.875,0.01546,0.009713,0.007338,0.67033,0.0,0.0,0.0,0.786885,0.606557,13,3,21,0.000222,-0.000171,-0.000163,9.3e-05,5.4e-05,0.157921,0.0021,-0.03929,-0.01009,-0.24004,GEN
ETHFI,dydx,binance,1.0,4.0,41.583333,0.05797,0.088125,0.189881,0.395349,0.255814,0.023256,0.0,0.647059,0.352941,6,2,10,-0.035123,0.006432,0.006157,0.001039,0.000354,0.294516,0.002,0.005827,0.033636,-0.30703,GEN
ETHFI,binance,hl,4.0,1.0,89.875,-0.106929,-0.116475,-0.16892,0.010989,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,-0.000426,-0.000593,0.02633,0.000241,0.0,0.0019,-0.156465,-0.130046,,GEN
ETHFI,bitget,bybit,4.0,4.0,89.875,0.010754,0.006468,0.008114,0.593407,0.0,0.0,0.0,0.62963,0.518519,20,2,7,-0.002469,-0.000121,-0.000134,0.00021,5.6e-05,0.157921,0.0023,-0.04921,-0.017229,-0.408996,GEN
ETHFI,dydx,bitget,1.0,4.0,41.583333,0.060884,0.09137,0.189106,0.418605,0.255814,0.023256,0.0,0.611111,0.388889,7,1,10,-0.035711,0.006382,0.006179,0.000868,0.00035,0.294516,0.0022,0.003527,0.034118,,GEN
ETHFI,bitget,hl,4.0,1.0,89.875,-0.111635,-0.11972,-0.168145,0.010989,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,-0.000376,-0.000565,0.027488,0.000243,0.0,0.0021,-0.166385,-0.137185,,GEN
ETHFI,dydx,bybit,1.0,4.0,41.583333,0.069652,0.097838,0.197219,0.55814,0.255814,0.023256,0.0,0.708333,0.416667,7,3,10,-0.001069,0.006271,0.006038,0.000471,0.000352,0.452437,0.0021,0.014902,0.044102,-0.185848,GEN
ETHFI,hl,bybit,1.0,4.0,89.875,0.12239,0.126188,0.176258,0.989011,0.395604,0.043956,0.0,0.977778,0.911111,2,62,62,0.002672,0.000255,0.00043,0.000229,0.000239,0.157921,0.002,0.070247,0.098056,0.110615,GEN
ETHFI,dydx,hl,1.0,1.0,41.666667,-0.046736,-0.027161,0.02351,0.255814,0.116279,0.023256,0.0,0.545455,0.272727,5,1,4,0.041186,0.003919,0.002744,0.009365,0.000422,0.294516,0.0019,-0.096272,-0.069853,,GEN
